0.8585,0.353836398,0.502387886,0.428370787,0.964938847,0.921258008,0.577402446,0.004869001,0.116538511,0.742638535,0.988407141
0.8613,0.357641091,0.498432602,0.416435185,0.96644607,0.916521537,0.565888773,0.007221058,0.121173625,0.746564174,0.99208013
0.8582,0.357641091,0.506641808,0.425366084,0.966557912,0.918900023,0.580983454,0.006439742,0.11926842,0.750459982,0.991950322
0.8587,0.361445783,0.49714685,0.419638722,0.961336905,0.916967509,0.570862932,0.006324666,0.118788235,0.744670883,0.992035606
0.8536,0.37285986,0.496954077,0.421984164,0.967432052,0.921626054,0.588566073,0.008015087,0.121291476,0.741631306,0.991984913
0.8626,0.357641091,0.505100858,0.393300539,0.966264781,0.916183631,0.573730582,0.005967409,0.119783075,0.747762222,0.989212761
0.864,0.353836398,0.498842593,0.420092379,0.965740741,0.91712963,0.585185185,0.005568445,0.117930585,0.752436195,0.992111369
0.8587,0.357641091,0.502503785,0.427668539,0.963898917,0.916035868,0.572376849,0.004634994,0.118043592,0.752954809,0.991425261
0.8577,0.38807863,0.500524659,0.4143324,0.967587735,0.915821383,0.576891687,0.005823433,0.11925163,0.761938039,0.989983694
0.8595,0.357641091,0.495753345,0.426165205,0.966841187,0.918324607,0.578359511,0.005867167,0.119261907,0.750997418,0.991785966
0.8585,0.334812936,0.497146185,0.400972898,0.962958649,0.91718113,0.583576005,0.004451734,0.118290395,0.753045923,0.993908154
0.8546,0.342422321,0.497659724,0.426275332,0.96220454,0.915516031,0.577814182,0.004937691,0.118058058,0.751469551,0.991770515
0.8626,0.350031706,0.501738929,0.401814798,0.965916995,0.914096916,0.582425226,0.003003697,0.119554345,0.749075786,0.991451017
0.8599,0.338617628,0.497383417,0.424109209,0.965344808,0.9183626,0.579020816,0.005377601,0.118619262,0.75613748,0.990413841
0.861,0.346227013,0.497328688,0.414048059,0.964692218,0.917770035,0.579790941,0.005838393,0.11869605,0.741709482,0.990425035
0.8596,0.361445783,0.499418334,0.409016965,0.965449046,0.916007445,0.576314565,0.004891684,0.11626923,0.754949918,0.991381318
0.8599,0.361445783,0.48854518,0.41587085,0.960227933,0.917199674,0.58413769,0.004046656,0.115085017,0.743632468,0.990716496
0.8604,0.361445783,0.501510925,0.416647237,0.968270572,0.918642492,0.573919107,0.006488992,0.118943459,0.743453071,0.992815759
0.8629,0.357641091,0.502259822,0.426076834,0.96488585,0.91760343,0.579093754,0.003922473,0.116406323,0.75403784,0.991232118
0.8563,0.369055168,0.495036786,0.405411656,0.96426486,0.916851571,0.58787808,0.006605331,0.121147495,0.751356452,0.991743336
0.8633,0.353836398,0.503301286,0.431203358,0.9661763,0.913819066,0.576856249,0.00552359,0.119141034,0.750287687,0.988952819
0.8588,0.365250476,0.485794131,0.418251812,0.961224965,0.917675827,0.582789939,0.004793864,0.119665223,0.745445829,0.990412272
0.8568,0.361445783,0.495098039,0.420943135,0.961951447,0.910014006,0.584383754,0.005421971,0.118914168,0.752003772,0.990334748
0.863,0.37285986,0.494322132,0.410632447,0.962340672,0.917033604,0.575550406,0.006563526,0.120761904,0.74636662,0.991092358
0.8586,0.353836398,0.500465875,0.424574493,0.962846494,0.91416259,0.573025856,0.005352572,0.118495446,0.745869211,0.991622062
0.8554,0.357641091,0.500701426,0.420744556,0.964811784,0.916413374,0.577741408,0.00770488,0.120709676,0.746672893,0.992995564
0.8584,0.384273938,0.509552656,0.415914489,0.962371855,0.915773532,0.576071761,0.003657979,0.116292856,0.751028807,0.992684042
0.8585,0.353836398,0.492836342,0.416398714,0.964472918,0.918462434,0.57134537,0.003781612,0.116393621,0.752777121,0.988655164
0.8558,0.376664553,0.50432344,0.415841584,0.962140687,0.9128301,0.577237672,0.005097312,0.119238813,0.753012048,0.989805375
0.8607,0.346227013,0.504473103,0.437045721,0.968862554,0.914372023,0.5854537,0.005066789,0.117803885,0.756563795,0.991248273
0.8599,0.350031706,0.502383998,0.422996027,0.965577393,0.919409234,0.571345505,0.006712963,0.118801971,0.751388889,0.993055556
0.8552,0.365250476,0.504911132,0.410250354,0.963400374,0.921889616,0.575187091,0.004863363,0.117482912,0.744557666,0.989810097
0.8607,0.346227013,0.506680609,0.405793688,0.962472406,0.919019403,0.576623678,0.004356799,0.117074886,0.750515937,0.991974318
0.8601,0.365250476,0.507731659,0.426310817,0.965469131,0.914661086,0.571561446,0.006411724,0.117872802,0.754064575,0.991756354
0.8619,0.334812936,0.497389488,0.420821791,0.96403295,0.920524423,0.581854043,0.006064847,0.118182334,0.753440634,0.990902729
0.8608,0.365250476,0.494772305,0.415957691,0.964451673,0.915195167,0.589219331,0.005635126,0.118030495,0.748767316,0.992956093
0.8591,0.369055168,0.496333372,0.413450428,0.964032127,0.916074962,0.577348388,0.004221388,0.115758598,0.759849906,0.990150094
0.8577,0.369055168,0.50192375,0.427200375,0.965838871,0.917337064,0.580039641,0.007200929,0.121201618,0.748432056,0.992102207
0.8553,0.37285986,0.498538524,0.421310329,0.968782883,0.921781831,0.579211972,0.006566604,0.119342741,0.750234522,0.991791745
0.8613,0.361445783,0.494020666,0.421982561,0.965401138,0.919075816,0.588761175,0.004465335,0.118381921,0.739835488,0.992244418
,,,,,,,,,,
,,,,,,,,,,
