1,0.399492708,0.9123,0.823261117,0.9932,0.8786,0.1792,0.566589938,2.18612509,0.490628083,1
0.9999,0.391883323,0.914091409,0.78346915,0.99079908,0.875687569,0.182818282,0.559190372,2.248542035,0.48107221,1
1,0.37285986,0.9133,0.817762399,0.9943,0.8799,0.1801,0.561370853,2.224879417,0.479798533,1
1,0.376664553,0.9223,0.812097812,0.994,0.8855,0.1908,0.549495826,2.259868554,0.461888756,1
1,0.384273938,0.915,0.781176471,0.9912,0.8763,0.1791,0.554754098,2.248011551,0.473551913,1
1,0.357641091,0.9094,0.810154525,0.9928,0.8798,0.1847,0.560259512,2.212479083,0.486584561,1
1,0.369055168,0.9164,0.799043062,0.9921,0.8805,0.1834,0.547795722,2.276522867,0.469336534,1
1,0.384273938,0.9106,0.808724832,0.9947,0.8711,0.1798,0.556226664,2.2142137,0.473863387,1
1,0.395688015,0.9121,0.819112628,0.9935,0.879,0.1876,0.560026313,2.23332237,0.482512882,1
1,0.422320862,0.9198,0.778054863,0.9946,0.8744,0.1794,0.563165906,2.222590797,0.480539248,1
1,0.4032974,0.9176,0.783980583,0.9924,0.8809,0.1793,0.56331735,2.212511119,0.487794246,1
1,0.391883323,0.9114,0.797968397,0.9927,0.8819,0.1893,0.535001097,2.311611839,0.459512837,1
1,0.395688015,0.9159,0.807372176,0.9932,0.878,0.1865,0.556501802,2.24531672,0.476907959,1
0.9995,0.37285986,0.915957979,0.783333333,0.993796898,0.876238119,0.185592796,0.564172583,2.188052169,0.484107045,1
1,0.365250476,0.912,0.796590909,0.9922,0.8807,0.1754,0.571381579,2.170534844,0.481469298,1
1,0.380469245,0.9215,0.791082803,0.9943,0.8857,0.1801,0.567010309,2.186453247,0.477048291,1
1,0.395688015,0.9138,0.807424594,0.9944,0.8759,0.1731,0.568067411,2.178716834,0.488071788,1
1,0.407102093,0.9194,0.797766749,0.9919,0.8788,0.193,0.544703067,2.250367175,0.46813139,1
1,0.391883323,0.9141,0.774155995,0.9924,0.8789,0.1783,0.559129198,2.234945152,0.479488021,1
1,0.395688015,0.9203,0.855708908,0.995,0.8837,0.1732,0.563946539,2.213472678,0.478322286,1
1,0.369055168,0.9069,0.794844253,0.9923,0.8795,0.1819,0.56665564,2.19266959,0.480758628,1
1,0.414711477,0.9154,0.799054374,0.9939,0.8774,0.1796,0.566637536,2.211213893,0.480773432,1
1,0.4032974,0.919,0.783950617,0.9919,0.8814,0.1866,0.55179543,2.229702761,0.476822633,0.999891186
1,0.407102093,0.92,0.81125,0.9937,0.8745,0.1831,0.569565217,2.183424569,0.490652174,1
1,0.376664553,0.9183,0.779681763,0.9937,0.8823,0.1824,0.560601111,2.22804411,0.480670805,1
1,0.38807863,0.9167,0.817527011,0.9939,0.8802,0.1738,0.569652013,2.180287617,0.484564198,1
1,0.414711477,0.9164,0.775119617,0.9905,0.8835,0.1882,0.562418158,2.20921601,0.479266696,1
1,0.380469245,0.9133,0.798154556,0.9941,0.8757,0.1834,0.569144859,2.211278779,0.488010511,1
1,0.384273938,0.9128,0.800458716,0.9927,0.8805,0.1818,0.56124014,2.208726507,0.476555653,1
1,0.391883323,0.9175,0.84969697,0.9948,0.8796,0.1826,0.562615804,2.2307374,0.478583106,1
1,0.391883323,0.9172,0.792270531,0.9923,0.8784,0.1855,0.557784562,2.22486468,0.477431313,1
1,0.445149017,0.9214,0.798982188,0.9932,0.8845,0.185,0.546885175,2.264640257,0.468417625,1
1,0.384273938,0.9097,0.811738649,0.9923,0.8792,0.1766,0.556996812,2.258514006,0.47004507,1
1,0.346227013,0.9121,0.807736064,0.9924,0.876,0.1879,0.558710668,2.221509581,0.476263568,1
1,0.380469245,0.9161,0.815256257,0.9948,0.881,0.1759,0.565658771,2.191358014,0.476039734,1
1,0.365250476,0.918,0.78902439,0.9927,0.8778,0.1805,0.555119826,2.249846772,0.472657952,1
1,0.395688015,0.9194,0.787841191,0.9935,0.8736,0.1739,0.561126822,2.218127643,0.481727213,1
1,0.384273938,0.9144,0.804906542,0.9936,0.8826,0.1947,0.549103237,2.25888381,0.465223097,1
1,0.37285986,0.9171,0.79252111,0.9933,0.8849,0.1806,0.55642787,2.215517953,0.47770145,1
1,0.391883323,0.9151,0.778563015,0.993,0.8794,0.1833,0.566932576,2.189326938,0.488143372,1
1,0.380469245,0.9209,0.781289507,0.995,0.8756,0.1768,0.562601803,2.20057673,0.484743186,1
0.9998,0.37285986,0.913382677,0.811778291,0.99459892,0.881176235,0.178035607,0.55803767,2.198638487,0.481274639,1
1,0.384273938,0.9153,0.79811098,0.9931,0.8809,0.1798,0.546815252,2.241989103,0.46705998,1
1,0.380469245,0.9219,0.829705506,0.995,0.8825,0.1729,0.578696171,2.166635263,0.493871353,1
1,0.429930247,0.9189,0.799013564,0.9926,0.8793,0.1806,0.568941125,2.194397003,0.482206987,1
